Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,IL,pa,mine,timber,conservation,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
30648,934,304426,0,998,998,304426,2015,331.27,11061.02,0.769,0.383,0.56,0.0,0.0,0.5,331.0,857.0,2.2836,0.0138,998 2015,1485,35,470,284,5680
32627,934,304426,0,998,998,304426,2016,388.76,11449.78,0.769,0.383,0.56,0.0,0.0,0.5,331.0,857.0,2.2836,0.0138,998 2016,1414,28,498,350,6029
34606,934,304426,0,998,998,304426,2017,708.53,12158.31,0.769,0.383,0.56,0.0,0.0,0.5,331.0,857.0,2.2836,0.0138,998 2017,1566,41,538,551,6580
36585,934,304426,0,998,998,304426,2018,548.13,12706.45,0.769,0.383,0.56,0.0,0.0,0.5,331.0,857.0,2.2836,0.0138,998 2018,1231,49,587,441,7021
38564,934,304426,0,998,998,304426,2019,320.5,13026.95,0.769,0.383,0.56,0.0,0.0,0.5,331.0,857.0,2.2836,0.0138,998 2019,1405,25,613,334,7355
40543,934,304426,0,998,998,304426,2020,740.87,13767.81,0.769,0.383,0.56,0.0,0.0,0.5,331.0,857.0,2.2836,0.0138,998 2020,1331,41,654,638,7993
2943,934,302027,0,999,999,302027,2001,244.3,244.3,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2001,1622,10,10,122,122
4922,934,302027,0,999,999,302027,2002,430.41,674.71,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2002,1741,15,25,184,306
6901,934,302027,0,999,999,302027,2003,185.07,859.79,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2003,1708,13,38,105,411
8880,934,302027,0,999,999,302027,2004,134.65,994.44,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2004,1655,3,41,49,460
10859,934,302027,0,999,999,302027,2005,671.72,1666.16,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2005,1603,14,55,159,618
12838,934,302027,0,999,999,302027,2006,130.63,1796.8,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2006,1628,2,57,61,680
14817,934,302027,0,999,999,302027,2007,954.2,2750.99,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2007,1479,17,75,227,907
16796,934,302027,0,999,999,302027,2008,112.05,2863.04,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2008,1586,5,79,60,967
18775,934,302027,0,999,999,302027,2009,348.5,3211.54,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2009,1557,5,84,160,1127
20754,934,302027,0,999,999,302027,2010,1100.63,4312.17,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2010,1757,18,102,206,1332
22733,934,302027,0,999,999,302027,2011,440.85,4753.02,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2011,1408,16,119,204,1536
24712,934,302027,0,999,999,302027,2012,1045.45,5798.47,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2012,1315,15,133,187,1723
26691,934,302027,0,999,999,302027,2013,1008.86,6807.33,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2013,1134,22,155,446,2169
28670,934,302027,0,999,999,302027,2014,1577.62,8384.94,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2014,1176,38,193,565,2734
30649,934,302027,0,999,999,302027,2015,1423.87,9808.82,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2015,1168,45,237,499,3233
32628,934,302027,0,999,999,302027,2016,1154.12,10962.93,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2016,1166,41,278,464,3697
34607,934,302027,0,999,999,302027,2017,1374.54,12337.47,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2017,1269,56,334,519,4216
36586,934,302027,0,999,999,302027,2018,1004.77,13342.24,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2018,1220,34,368,447,4663
38565,934,302027,0,999,999,302027,2019,1212.94,14555.18,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2019,1403,56,424,705,5368
40544,934,302027,0,999,999,302027,2020,1200.06,15755.23,0.9,0.0,0.568,0.0,0.043,0.98,509.3191,486.0323,1.523,0.0389,999 2020,1387,36,460,569,5938
2944,934,302088,0,1000,1000,302088,2001,585.07,585.07,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2001,1204,41,41,539,539
4923,934,302088,0,1000,1000,302088,2002,230.78,815.85,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2002,1964,46,87,230,770
6902,934,302088,0,1000,1000,302088,2003,73.07,888.92,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2003,1668,38,125,203,973
8881,934,302088,0,1000,1000,302088,2004,324.85,1213.76,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2004,1610,31,156,458,1430
10860,934,302088,0,1000,1000,302088,2005,473.09,1686.86,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2005,922,32,188,411,1841
12839,934,302088,0,1000,1000,302088,2006,242.37,1929.22,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2006,1773,15,204,277,2118
14818,934,302088,0,1000,1000,302088,2007,224.58,2153.8,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2007,1370,14,218,422,2540
16797,934,302088,0,1000,1000,302088,2008,90.14,2243.94,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2008,1563,4,222,108,2648
18776,934,302088,0,1000,1000,302088,2009,523.5,2767.43,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2009,1330,61,284,555,3203
20755,934,302088,0,1000,1000,302088,2010,437.54,3204.97,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2010,1408,41,325,414,3617
22734,934,302088,0,1000,1000,302088,2011,300.78,3505.75,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2011,1411,34,359,327,3944
24713,934,302088,0,1000,1000,302088,2012,428.14,3933.89,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2012,1082,35,393,406,4350
26692,934,302088,0,1000,1000,302088,2013,1133.69,5067.58,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2013,1022,88,482,1018,5368
28671,934,302088,0,1000,1000,302088,2014,1254.45,6322.02,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2014,991,162,643,1600,6968
30650,934,302088,0,1000,1000,302088,2015,459.05,6781.08,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2015,1007,95,739,623,7591
32629,934,302088,0,1000,1000,302088,2016,1098.21,7879.28,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2016,822,110,849,786,8377
34608,934,302088,0,1000,1000,302088,2017,2080.41,9959.69,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2017,951,252,1101,1484,9861
36587,934,302088,0,1000,1000,302088,2018,3599.57,13559.26,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2018,1133,387,1488,2397,12257
38566,934,302088,0,1000,1000,302088,2019,3367.7,16926.96,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2019,1091,313,1801,2023,14281
40545,934,302088,0,1000,1000,302088,2020,1060.96,17987.92,0.0,0.0,0.733,0.0,0.0,0.64,141.5361,1565.528,3.8736,0.0153,1000 2020,1391,120,1920,1156,15437
2945,934,251692,0,1001,1001,251692,2001,51.3,51.3,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2001,1325,1,1,22,22
4924,934,251692,0,1001,1001,251692,2002,12.12,63.42,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2002,1922,2,3,20,42
6903,934,251692,0,1001,1001,251692,2003,5.62,69.04,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2003,1753,2,4,6,48
8882,934,251692,0,1001,1001,251692,2004,62.52,131.55,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2004,1528,8,12,42,90
10861,934,251692,0,1001,1001,251692,2005,16.58,148.13,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2005,1103,3,16,30,120
12840,934,251692,0,1001,1001,251692,2006,22.2,170.33,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2006,1756,5,20,37,157
14819,934,251692,0,1001,1001,251692,2007,78.84,249.17,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2007,1549,3,23,77,233
16798,934,251692,0,1001,1001,251692,2008,34.69,283.86,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2008,1621,1,24,30,263
18777,934,251692,0,1001,1001,251692,2009,70.23,354.09,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2009,1262,5,29,77,340
20756,934,251692,0,1001,1001,251692,2010,23.26,377.35,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2010,1433,0,29,26,366
22735,934,251692,0,1001,1001,251692,2011,16.0,393.35,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2011,1378,0,29,8,374
24714,934,251692,0,1001,1001,251692,2012,37.32,430.68,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2012,929,3,32,22,396
26693,934,251692,0,1001,1001,251692,2013,20.68,451.36,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2013,857,2,33,20,416
28672,934,251692,0,1001,1001,251692,2014,64.59,515.95,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2014,926,4,38,48,464
30651,934,251692,0,1001,1001,251692,2015,0.62,516.58,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2015,974,0,38,8,472
32630,934,251692,0,1001,1001,251692,2016,0.89,517.47,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2016,837,0,38,21,493
34609,934,251692,0,1001,1001,251692,2017,5.62,523.09,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2017,877,0,38,26,518
36588,934,251692,0,1001,1001,251692,2018,11.59,534.68,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2018,898,1,39,22,541
38567,934,251692,0,1001,1001,251692,2019,15.52,550.19,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2019,1016,0,39,55,595
40546,934,251692,0,1001,1001,251692,2020,32.9,583.09,0.0,0.965,0.0,0.0,0.0,0.5,410.5813,832.578,1.662,0.0135,1001 2020,1322,0,39,72,668
2946,934,147020,0,1002,1002,147020,2001,37.77,37.77,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2001,1692,2,2,100,100
4925,934,147020,0,1002,1002,147020,2002,93.35,131.11,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2002,1365,3,5,101,201
6904,934,147020,0,1002,1002,147020,2003,7.39,138.51,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2003,1356,0,5,13,214
8883,934,147020,0,1002,1002,147020,2004,98.14,236.65,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2004,1399,6,11,115,328
10862,934,147020,0,1002,1002,147020,2005,29.27,265.92,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2005,1498,1,12,89,417
12841,934,147020,0,1002,1002,147020,2006,17.23,283.15,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2006,1636,2,14,30,447
14820,934,147020,0,1002,1002,147020,2007,2.58,285.73,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2007,1545,1,15,23,470
16799,934,147020,0,1002,1002,147020,2008,62.36,348.09,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2008,1523,4,19,123,593
18778,934,147020,0,1002,1002,147020,2009,38.57,386.66,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2009,1734,2,22,45,638
20757,934,147020,0,1002,1002,147020,2010,71.75,458.41,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2010,1589,5,26,169,807
22736,934,147020,0,1002,1002,147020,2011,152.65,611.06,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2011,1448,23,49,368,1175
24715,934,147020,0,1002,1002,147020,2012,150.58,761.64,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2012,1411,10,59,241,1416
26694,934,147020,0,1002,1002,147020,2013,141.23,902.87,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2013,1556,5,64,166,1582
28673,934,147020,0,1002,1002,147020,2014,141.82,1044.68,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2014,1321,8,72,140,1722
30652,934,147020,0,1002,1002,147020,2015,66.47,1111.15,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2015,1434,7,79,44,1766
32631,934,147020,0,1002,1002,147020,2016,108.73,1219.88,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2016,1207,26,105,300,2066
34610,934,147020,0,1002,1002,147020,2017,51.08,1270.96,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2017,1223,6,111,134,2200
36589,934,147020,0,1002,1002,147020,2018,26.45,1297.42,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2018,1629,2,114,62,2263
38568,934,147020,0,1002,1002,147020,2019,31.08,1328.5,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2019,1123,8,121,80,2343
40547,934,147020,0,1002,1002,147020,2020,86.75,1415.25,0.0,0.0,0.767,0.0,0.0,0.43,336.0,420.0,1.3988,0.013,1002 2020,1095,11,132,155,2497
2947,934,303009,0,1003,1003,303009,2001,293.65,293.65,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2001,1423,20,20,312,312
4926,934,303009,0,1003,1003,303009,2002,411.81,705.46,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2002,1920,42,62,601,914
6905,934,303009,0,1003,1003,303009,2003,119.59,825.05,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2003,1483,4,66,112,1025
8884,934,303009,0,1003,1003,303009,2004,259.77,1084.81,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2004,1548,12,78,144,1169
10863,934,303009,0,1003,1003,303009,2005,250.12,1334.93,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2005,1525,14,92,72,1241
12842,934,303009,0,1003,1003,303009,2006,209.25,1544.18,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2006,1744,19,111,222,1463
14821,934,303009,0,1003,1003,303009,2007,646.24,2190.41,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2007,1680,42,153,525,1989
16800,934,303009,0,1003,1003,303009,2008,259.05,2449.47,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2008,1636,20,173,150,2139
18779,934,303009,0,1003,1003,303009,2009,80.15,2529.62,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2009,1644,1,174,78,2217
20758,934,303009,0,1003,1003,303009,2010,848.3,3377.92,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2010,1372,44,218,692,2910
22737,934,303009,0,1003,1003,303009,2011,157.61,3535.53,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2011,1619,14,232,166,3075
24716,934,303009,0,1003,1003,303009,2012,402.17,3937.7,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2012,1510,32,264,719,3794
26695,934,303009,0,1003,1003,303009,2013,494.23,4431.94,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2013,1688,48,312,658,4451
28674,934,303009,0,1003,1003,303009,2014,1021.73,5453.67,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2014,1333,74,387,1241,5693
30653,934,303009,0,1003,1003,303009,2015,881.29,6334.96,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2015,1562,77,463,1311,7004
32632,934,303009,0,1003,1003,303009,2016,1131.71,7466.67,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2016,1982,90,554,1908,8912
34611,934,303009,0,1003,1003,303009,2017,1594.92,9061.59,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2017,2222,113,667,1412,10324
36590,934,303009,0,1003,1003,303009,2018,1291.34,10352.93,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2018,1672,94,761,1235,11559
38569,934,303009,0,1003,1003,303009,2019,766.51,11119.44,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2019,1988,56,818,764,12323
40548,934,303009,0,1003,1003,303009,2020,724.13,11843.57,0.0,0.096,0.444,0.0,1.0,0.43,314.3519,688.4887,3.8751,0.0159,1003 2020,1432,93,910,1067,13390
2948,934,264264,0,1004,1004,264264,2001,41.36,41.36,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2001,1259,3,3,26,26
4927,934,264264,0,1004,1004,264264,2002,123.14,164.51,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2002,1177,10,13,82,109
6906,934,264264,0,1004,1004,264264,2003,116.07,280.58,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2003,1513,10,23,84,192
8885,934,264264,0,1004,1004,264264,2004,59.49,340.07,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2004,1303,5,28,87,279
10864,934,264264,0,1004,1004,264264,2005,81.65,421.73,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2005,985,3,31,97,376
12843,934,264264,0,1004,1004,264264,2006,36.65,458.38,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2006,1439,2,33,37,413
14822,934,264264,0,1004,1004,264264,2007,0.26,458.64,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2007,1093,1,33,4,417
16801,934,264264,0,1004,1004,264264,2008,1.4,460.04,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2008,1314,0,33,2,419
18780,934,264264,0,1004,1004,264264,2009,216.74,676.78,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2009,1508,30,64,412,830
20759,934,264264,0,1004,1004,264264,2010,91.48,768.26,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2010,1161,9,72,70,901
22738,934,264264,0,1004,1004,264264,2011,131.33,899.6,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2011,1205,9,81,113,1013
24717,934,264264,0,1004,1004,264264,2012,91.5,991.1,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2012,1776,20,101,147,1160
26696,934,264264,0,1004,1004,264264,2013,84.27,1075.37,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2013,1307,9,110,93,1253
28675,934,264264,0,1004,1004,264264,2014,102.08,1177.45,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2014,1593,17,128,116,1370
30654,934,264264,0,1004,1004,264264,2015,69.44,1246.89,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2015,1436,16,144,143,1513
32633,934,264264,0,1004,1004,264264,2016,154.97,1401.86,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2016,1521,32,175,252,1765
34612,934,264264,0,1004,1004,264264,2017,179.16,1581.01,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2017,1867,55,231,410,2175
36591,934,264264,0,1004,1004,264264,2018,233.89,1814.91,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2018,1398,57,287,347,2522
38570,934,264264,0,1004,1004,264264,2019,102.58,1917.48,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2019,1293,29,317,230,2753
40549,934,264264,0,1004,1004,264264,2020,142.5,2059.98,0.0,0.0,0.991,0.0,0.0,0.5,565.2968,1424.1537,1.5252,0.0145,1004 2020,1450,52,369,325,3078
2949,934,303491,0,1005,1005,303491,2001,497.13,497.13,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2001,1346,46,46,549,549
4928,934,303491,0,1005,1005,303491,2002,483.41,980.54,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2002,2394,61,107,555,1105
6907,934,303491,0,1005,1005,303491,2003,411.88,1392.42,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2003,1221,33,140,396,1501
8886,934,303491,0,1005,1005,303491,2004,99.68,1492.11,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2004,1290,8,148,38,1539
10865,934,303491,0,1005,1005,303491,2005,428.94,1921.04,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2005,1542,36,184,370,1908
12844,934,303491,0,1005,1005,303491,2006,322.89,2243.93,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2006,1852,37,221,271,2179
14823,934,303491,0,1005,1005,303491,2007,920.95,3164.88,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2007,1604,56,277,725,2904
16802,934,303491,0,1005,1005,303491,2008,42.15,3207.03,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2008,1310,1,278,31,2935
18781,934,303491,0,1005,1005,303491,2009,480.45,3687.48,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2009,1262,31,309,392,3327
20760,934,303491,0,1005,1005,303491,2010,1945.04,5632.52,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2010,1066,165,474,1777,5104
22739,934,303491,0,1005,1005,303491,2011,372.06,6004.57,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2011,1371,20,494,127,5231
24718,934,303491,0,1005,1005,303491,2012,683.66,6688.24,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2012,1745,36,530,525,5756
26697,934,303491,0,1005,1005,303491,2013,1055.17,7743.41,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2013,1682,43,573,433,6189
28676,934,303491,0,1005,1005,303491,2014,470.5,8213.9,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2014,1716,26,599,349,6538
30655,934,303491,0,1005,1005,303491,2015,419.88,8633.78,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2015,1722,33,632,445,6983
32634,934,303491,0,1005,1005,303491,2016,1084.58,9718.36,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2016,1746,47,679,945,7928
34613,934,303491,0,1005,1005,303491,2017,351.86,10070.22,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2017,1637,34,713,280,8208
36592,934,303491,0,1005,1005,303491,2018,418.38,10488.6,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2018,1696,27,740,361,8568
38571,934,303491,0,1005,1005,303491,2019,439.96,10928.56,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2019,1344,28,768,376,8945
40550,934,303491,0,1005,1005,303491,2020,489.61,11418.17,0.0,0.085,0.567,0.0,0.0,0.3,186.0861,770.4715,1.5648,0.0133,1005 2020,1173,14,782,265,9210
2950,934,289277,0,1006,1006,289277,2001,41.21,41.21,0.0,0.0,0.654,0.0,0.0,0.28,92.6159,985.412,0.8664,0.0139,1006 2001,1142,2,2,43,43
4929,934,289277,0,1006,1006,289277,2002,166.24,207.45,0.0,0.0,0.654,0.0,0.0,0.28,92.6159,985.412,0.8664,0.0139,1006 2002,1038,11,13,52,94
6908,934,289277,0,1006,1006,289277,2003,1177.94,1385.38,0.0,0.0,0.654,0.0,0.0,0.28,92.6159,985.412,0.8664,0.0139,1006 2003,1239,86,100,449,543
8887,934,289277,0,1006,1006,289277,2004,132.12,1517.51,0.0,0.0,0.654,0.0,0.0,0.28,92.6159,985.412,0.8664,0.0139,1006 2004,1253,13,112,103,647
10866,934,289277,0,1006,1006,289277,2005,524.3,2041.81,0.0,0.0,0.654,0.0,0.0,0.28,92.6159,985.412,0.8664,0.0139,1006 2005,819,39,152,313,960
12845,934,289277,0,1006,1006,289277,2006,270.21,2312.01,0.0,0.0,0.654,0.0,0.0,0.28,92.6159,985.412,0.8664,0.0139,1006 2006,1318,20,172,134,1094
