Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,pa,IL,mine,palm,river,road,urban,tree,access,dem,slope,fric,mm_ID,mm,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc
139218,1566,1753035,0,7616,7616,1724344,2014,1107.18,39845.38,0.015,0.158,0.0,0.069,0.0833,0.0551,0.121,0.79,451.4543,687.1351,10.7509,0.0399,7616 2014,2786,68,1183,864,12871
148545,1566,1753035,0,7616,7616,1724344,2015,1245.45,41090.82,0.015,0.158,0.0,0.069,0.0833,0.0551,0.121,0.79,451.4543,687.1351,10.7509,0.0399,7616 2015,2924,88,1271,1412,14283
157872,1566,1753035,0,7616,7616,1724344,2016,2807.49,43898.31,0.015,0.158,0.0,0.069,0.0833,0.0551,0.121,0.79,451.4543,687.1351,10.7509,0.0399,7616 2016,2814,150,1421,1465,15748
167199,1566,1753035,0,7616,7616,1724344,2017,3931.06,47829.38,0.015,0.158,0.0,0.069,0.0833,0.0551,0.121,0.79,451.4543,687.1351,10.7509,0.0399,7616 2017,3136,232,1653,2385,18133
176526,1566,1753035,0,7616,7616,1724344,2018,1188.87,49018.24,0.015,0.158,0.0,0.069,0.0833,0.0551,0.121,0.79,451.4543,687.1351,10.7509,0.0399,7616 2018,2595,44,1698,611,18744
185853,1566,1753035,0,7616,7616,1724344,2019,1833.57,50851.81,0.015,0.158,0.0,0.069,0.0833,0.0551,0.121,0.79,451.4543,687.1351,10.7509,0.0399,7616 2019,3188,62,1760,529,19272
195180,1566,1753035,0,7616,7616,1724344,2020,2902.72,53754.54,0.015,0.158,0.0,0.069,0.0833,0.0551,0.121,0.79,451.4543,687.1351,10.7509,0.0399,7616 2020,2367,96,1857,968,20240
17968,1566,1753035,0,7617,7617,1724344,2001,8793.04,8793.04,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2001,2460,149,149,1776,1776
27295,1566,1753035,0,7617,7617,1724344,2002,6310.85,15103.89,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2002,3045,184,332,1733,3509
36622,1566,1753035,0,7617,7617,1724344,2003,4080.78,19184.66,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2003,2544,95,427,811,4321
45949,1566,1753035,0,7617,7617,1724344,2004,9745.53,28930.19,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2004,2766,284,711,2721,7042
55276,1566,1753035,0,7617,7617,1724344,2005,4438.97,33369.17,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2005,2821,100,811,800,7841
64603,1566,1753035,0,7617,7617,1724344,2006,11362.92,44732.09,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2006,2802,341,1152,2492,10333
73930,1566,1753035,0,7617,7617,1724344,2007,7801.21,52533.3,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2007,2747,164,1316,1621,11954
83257,1566,1753035,0,7617,7617,1724344,2008,11737.94,64271.24,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2008,3445,210,1526,1672,13626
92584,1566,1753035,0,7617,7617,1724344,2009,9863.22,74134.45,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2009,2602,190,1716,2276,15902
101911,1566,1753035,0,7617,7617,1724344,2010,12846.97,86981.42,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2010,3467,109,1824,2093,17995
111238,1566,1753035,0,7617,7617,1724344,2011,9351.74,96333.16,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2011,3777,220,2045,2062,20058
120565,1566,1753035,0,7617,7617,1724344,2012,8775.42,105108.58,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2012,2018,132,2176,1635,21693
129892,1566,1753035,0,7617,7617,1724344,2013,5433.84,110542.43,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2013,2120,133,2310,1403,23095
139219,1566,1753035,0,7617,7617,1724344,2014,7245.15,117787.58,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2014,2097,105,2414,1811,24907
148546,1566,1753035,0,7617,7617,1724344,2015,5224.76,123012.34,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2015,1749,75,2490,1189,26095
157873,1566,1753035,0,7617,7617,1724344,2016,9871.38,132883.72,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2016,2685,222,2712,2233,28329
167200,1566,1753035,0,7617,7617,1724344,2017,26091.92,158975.64,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2017,2655,485,3197,4055,32383
176527,1566,1753035,0,7617,7617,1724344,2018,27442.12,186417.76,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2018,2547,309,3505,4171,36554
185854,1566,1753035,0,7617,7617,1724344,2019,18598.89,205016.64,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2019,2906,250,3755,2999,39554
195181,1566,1753035,0,7617,7617,1724344,2020,19331.11,224347.76,0.225,0.13,0.003,0.0,0.2921,0.0945,0.3176,0.89,539.4826,226.5779,1.1391,0.0378,7617 2020,2591,378,4133,3623,43177
17969,1566,1753035,0,7618,7618,1724344,2001,129.0,129.0,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2001,2959,11,11,79,79
27296,1566,1753035,0,7618,7618,1724344,2002,248.56,377.56,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2002,3438,5,17,72,151
36623,1566,1753035,0,7618,7618,1724344,2003,232.03,609.59,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2003,3337,5,21,68,219
45950,1566,1753035,0,7618,7618,1724344,2004,267.1,876.69,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2004,3308,11,32,123,343
55277,1566,1753035,0,7618,7618,1724344,2005,155.37,1032.06,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2005,3452,27,59,167,510
64604,1566,1753035,0,7618,7618,1724344,2006,103.16,1135.22,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2006,3537,1,60,47,557
73931,1566,1753035,0,7618,7618,1724344,2007,209.4,1344.62,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2007,3284,5,65,52,609
83258,1566,1753035,0,7618,7618,1724344,2008,199.03,1543.66,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2008,3181,4,69,97,706
92585,1566,1753035,0,7618,7618,1724344,2009,57.84,1601.49,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2009,3039,1,70,87,793
101912,1566,1753035,0,7618,7618,1724344,2010,384.54,1986.03,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2010,2777,17,87,178,971
111239,1566,1753035,0,7618,7618,1724344,2011,97.29,2083.32,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2011,2796,5,92,30,1001
120566,1566,1753035,0,7618,7618,1724344,2012,279.6,2362.92,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2012,2916,10,102,145,1146
129893,1566,1753035,0,7618,7618,1724344,2013,232.89,2595.82,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2013,3019,10,112,138,1284
139220,1566,1753035,0,7618,7618,1724344,2014,388.47,2984.28,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2014,3092,12,124,174,1459
148547,1566,1753035,0,7618,7618,1724344,2015,141.69,3125.98,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2015,3097,20,144,111,1569
157874,1566,1753035,0,7618,7618,1724344,2016,374.52,3500.49,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2016,3809,24,168,217,1786
167201,1566,1753035,0,7618,7618,1724344,2017,355.7,3856.2,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2017,3704,11,180,227,2013
176528,1566,1753035,0,7618,7618,1724344,2018,239.19,4095.38,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2018,3022,20,199,134,2147
185855,1566,1753035,0,7618,7618,1724344,2019,248.63,4344.02,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2019,3634,14,213,161,2308
195182,1566,1753035,0,7618,7618,1724344,2020,438.16,4782.18,0.203,0.911,0.033,0.0,0.183,0.4322,0.3315,0.99,3976.0607,181.5296,1.6281,0.0378,7618 2020,2815,21,234,680,2988
17970,1566,1753035,0,7619,7619,1724344,2001,60.77,60.77,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2001,2199,0,0,53,53
27297,1566,1753035,0,7619,7619,1724344,2002,24.31,85.08,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2002,2745,0,0,61,113
36624,1566,1753035,0,7619,7619,1724344,2003,45.93,131.01,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2003,2263,1,1,73,187
45951,1566,1753035,0,7619,7619,1724344,2004,138.34,269.35,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2004,2473,0,1,18,204
55278,1566,1753035,0,7619,7619,1724344,2005,38.97,308.32,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2005,2613,1,2,16,220
64605,1566,1753035,0,7619,7619,1724344,2006,45.76,354.08,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2006,2647,2,3,97,316
73932,1566,1753035,0,7619,7619,1724344,2007,37.8,391.88,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2007,2588,3,6,112,428
83259,1566,1753035,0,7619,7619,1724344,2008,19.48,411.36,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2008,3437,2,7,44,472
92586,1566,1753035,0,7619,7619,1724344,2009,28.24,439.61,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2009,2428,0,7,37,510
101913,1566,1753035,0,7619,7619,1724344,2010,43.41,483.02,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2010,3284,0,7,35,544
111240,1566,1753035,0,7619,7619,1724344,2011,93.23,576.25,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2011,3488,4,12,304,848
120567,1566,1753035,0,7619,7619,1724344,2012,313.99,890.24,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2012,1959,4,15,375,1223
129894,1566,1753035,0,7619,7619,1724344,2013,42.45,932.69,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2013,2014,1,16,172,1394
139221,1566,1753035,0,7619,7619,1724344,2014,50.58,983.27,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2014,1999,4,20,392,1786
148548,1566,1753035,0,7619,7619,1724344,2015,65.81,1049.08,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2015,1508,3,23,64,1850
157875,1566,1753035,0,7619,7619,1724344,2016,126.91,1175.99,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2016,2700,15,38,314,2164
167202,1566,1753035,0,7619,7619,1724344,2017,62.03,1238.02,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2017,2607,0,38,979,3143
176529,1566,1753035,0,7619,7619,1724344,2018,218.7,1456.72,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2018,2379,35,74,1837,4980
185856,1566,1753035,0,7619,7619,1724344,2019,47.55,1504.27,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2019,3151,4,78,848,5828
195183,1566,1753035,0,7619,7619,1724344,2020,669.39,2173.66,0.96,0.041,0.0,0.0,0.1296,0.5039,0.5431,0.99,1911.4715,249.4911,1.1372,0.0378,7619 2020,2411,136,214,3657,9485
17971,1566,1753035,0,7620,7620,1724344,2001,11401.66,11401.66,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2001,1925,169,169,2569,2569
27298,1566,1753035,0,7620,7620,1724344,2002,10696.09,22097.75,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2002,2337,242,411,2696,5265
36625,1566,1753035,0,7620,7620,1724344,2003,3671.33,25769.07,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2003,2021,56,467,1094,6359
45952,1566,1753035,0,7620,7620,1724344,2004,24479.57,50248.65,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2004,2111,220,687,3123,9482
55279,1566,1753035,0,7620,7620,1724344,2005,14227.35,64476.0,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2005,2258,247,934,2761,12243
64606,1566,1753035,0,7620,7620,1724344,2006,10226.4,74702.39,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2006,2435,177,1111,2207,14450
73933,1566,1753035,0,7620,7620,1724344,2007,36350.73,111053.12,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2007,2344,553,1664,5993,20443
83260,1566,1753035,0,7620,7620,1724344,2008,10134.6,121187.72,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2008,3099,129,1794,2212,22655
92587,1566,1753035,0,7620,7620,1724344,2009,8189.85,129377.57,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2009,2115,203,1996,2186,24842
101914,1566,1753035,0,7620,7620,1724344,2010,6606.7,135984.27,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2010,2889,155,2152,2731,27573
111241,1566,1753035,0,7620,7620,1724344,2011,11839.04,147823.31,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2011,3089,397,2548,3554,31127
120568,1566,1753035,0,7620,7620,1724344,2012,6433.52,154256.83,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2012,1880,127,2675,1683,32810
129895,1566,1753035,0,7620,7620,1724344,2013,5015.44,159272.27,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2013,1854,91,2766,1046,33856
139222,1566,1753035,0,7620,7620,1724344,2014,8730.61,168002.88,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2014,1842,158,2924,2239,36095
148549,1566,1753035,0,7620,7620,1724344,2015,3706.71,171709.59,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2015,1320,136,3060,1633,37727
157876,1566,1753035,0,7620,7620,1724344,2016,11726.02,183435.6,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2016,2226,258,3317,3096,40823
167203,1566,1753035,0,7620,7620,1724344,2017,18613.58,202049.19,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2017,2238,471,3789,5147,45970
176530,1566,1753035,0,7620,7620,1724344,2018,32432.22,234481.4,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2018,2094,361,4149,4824,50794
185857,1566,1753035,0,7620,7620,1724344,2019,10339.32,244820.73,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2019,2664,138,4288,2135,52929
195184,1566,1753035,0,7620,7620,1724344,2020,23027.5,267848.23,0.433,0.007,0.005,0.0,0.1017,0.0386,0.2974,0.82,375.1936,423.1181,3.6262,0.0383,7620 2020,2403,289,4576,3966,56894
17972,1566,1753035,0,7621,7621,1724344,2001,3069.27,3069.27,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2001,1438,97,97,1292,1292
27299,1566,1753035,0,7621,7621,1724344,2002,2395.01,5464.28,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2002,1621,62,159,916,2207
36626,1566,1753035,0,7621,7621,1724344,2003,982.65,6446.93,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2003,1519,23,182,426,2633
45953,1566,1753035,0,7621,7621,1724344,2004,2298.25,8745.18,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2004,1498,45,227,747,3380
55280,1566,1753035,0,7621,7621,1724344,2005,2774.81,11519.99,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2005,1639,67,294,829,4209
64607,1566,1753035,0,7621,7621,1724344,2006,2243.02,13763.02,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2006,1876,59,353,599,4808
73934,1566,1753035,0,7621,7621,1724344,2007,2683.79,16446.81,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2007,1780,47,400,753,5562
83261,1566,1753035,0,7621,7621,1724344,2008,2756.82,19203.62,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2008,2354,80,480,951,6513
92588,1566,1753035,0,7621,7621,1724344,2009,3532.5,22736.12,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2009,1498,96,576,1222,7735
101915,1566,1753035,0,7621,7621,1724344,2010,1966.54,24702.66,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2010,1988,57,633,599,8334
111242,1566,1753035,0,7621,7621,1724344,2011,2324.22,27026.87,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2011,2240,81,715,706,9040
120569,1566,1753035,0,7621,7621,1724344,2012,5584.34,32611.21,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2012,1617,81,795,1017,10057
129896,1566,1753035,0,7621,7621,1724344,2013,1293.75,33904.96,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2013,1476,31,827,311,10368
139223,1566,1753035,0,7621,7621,1724344,2014,2206.08,36111.04,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2014,1545,53,880,634,11002
148550,1566,1753035,0,7621,7621,1724344,2015,917.75,37028.78,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2015,938,19,899,449,11451
157877,1566,1753035,0,7621,7621,1724344,2016,1526.48,38555.26,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2016,1538,35,934,674,12125
167204,1566,1753035,0,7621,7621,1724344,2017,4111.34,42666.6,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2017,1842,80,1014,1312,13438
176531,1566,1753035,0,7621,7621,1724344,2018,1380.6,44047.2,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2018,1506,36,1050,626,14063
185858,1566,1753035,0,7621,7621,1724344,2019,1519.75,45566.95,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2019,1544,36,1086,562,14625
195185,1566,1753035,0,7621,7621,1724344,2020,757.41,46324.36,0.177,0.031,0.0,0.0,0.1114,0.0254,0.1023,0.51,171.5676,1839.3402,16.7497,0.0292,7621 2020,1352,37,1123,409,15033
17973,1566,1753035,0,7622,7622,1724344,2001,949.9,949.9,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2001,2188,112,112,2472,2472
27300,1566,1753035,0,7622,7622,1724344,2002,691.18,1641.09,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2002,2724,73,185,1554,4026
36627,1566,1753035,0,7622,7622,1724344,2003,629.16,2270.25,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2003,2270,104,290,1342,5368
45954,1566,1753035,0,7622,7622,1724344,2004,1059.32,3329.58,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2004,2439,264,554,3617,8984
55281,1566,1753035,0,7622,7622,1724344,2005,433.8,3763.38,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2005,2570,72,626,1032,10017
64608,1566,1753035,0,7622,7622,1724344,2006,1439.1,5202.48,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2006,2624,224,850,3604,13621
73935,1566,1753035,0,7622,7622,1724344,2007,1227.34,6429.81,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2007,2576,175,1025,2480,16101
83262,1566,1753035,0,7622,7622,1724344,2008,1388.6,7818.41,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2008,3395,201,1225,2750,18850
92589,1566,1753035,0,7622,7622,1724344,2009,1586.04,9404.45,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2009,2377,241,1467,2754,21604
101916,1566,1753035,0,7622,7622,1724344,2010,1591.45,10995.9,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2010,3271,264,1731,2933,24538
111243,1566,1753035,0,7622,7622,1724344,2011,2569.26,13565.16,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2011,3466,271,2002,4889,29426
120570,1566,1753035,0,7622,7622,1724344,2012,2070.1,15635.26,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2012,1945,245,2247,2662,32089
129897,1566,1753035,0,7622,7622,1724344,2013,649.66,16284.92,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2013,2010,130,2377,1740,33829
139224,1566,1753035,0,7622,7622,1724344,2014,1053.17,17338.09,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2014,1982,233,2610,3062,36890
148551,1566,1753035,0,7622,7622,1724344,2015,829.04,18167.13,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2015,1505,179,2789,2268,39158
157878,1566,1753035,0,7622,7622,1724344,2016,1970.09,20137.22,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2016,2574,265,3054,4396,43554
167205,1566,1753035,0,7622,7622,1724344,2017,6901.75,27038.97,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2017,2514,1011,4065,9643,53197
176532,1566,1753035,0,7622,7622,1724344,2018,10687.87,37726.85,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2018,2343,1184,5248,11692,64889
185859,1566,1753035,0,7622,7622,1724344,2019,5799.09,43525.93,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2019,3013,537,5785,5723,70612
195186,1566,1753035,0,7622,7622,1724344,2020,7993.95,51519.88,0.809,0.108,0.0,0.0,0.1524,0.3104,0.4475,0.98,1624.0692,261.4871,1.138,0.0378,7622 2020,2418,1076,6861,9832,80444
