Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,soil,pa,mine,conces,mm_ID,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc,tree,access,dem,slope,fric,mm
39864,1650,193136,0,1650,107,199149.65,2016,7566.74,40881.63,2.091,0.131,0.461,0.341,107 2016,572,6102,8686,67527,0.34,186.7914,46.0,0.7967,0.002,1524
42355,1650,193136,0,1650,107,199149.65,2017,6379.29,47260.92,2.091,0.131,0.461,0.341,107 2017,295,6397,3806,71333,0.34,186.7914,46.0,0.7967,0.002,1714
44846,1650,193136,0,1650,107,199149.65,2018,4453.14,51714.06,2.091,0.131,0.461,0.341,107 2018,255,6651,2410,73744,0.34,186.7914,46.0,0.7967,0.002,1747
47337,1650,193136,0,1650,107,199149.65,2019,6603.0,58317.06,2.091,0.131,0.461,0.341,107 2019,239,6891,2680,76423,0.34,186.7914,46.0,0.7967,0.002,1445
49828,1650,193136,0,1650,107,199149.65,2020,6306.24,64623.3,2.091,0.131,0.461,0.341,107 2020,402,7293,4485,80908,0.34,186.7914,46.0,0.7967,0.002,1495
2500,1650,193136,0,1650,108,199514.25,2001,61.29,61.29,2.667,0.113,0.17,0.381,108 2001,0,0,10,10,0.28,326.5359,112.3523,1.0562,0.0125,2253
4991,1650,193136,0,1650,108,199514.25,2002,137.82,199.12,2.667,0.113,0.17,0.381,108 2002,9,9,127,137,0.28,326.5359,112.3523,1.0562,0.0125,2158
7482,1650,193136,0,1650,108,199514.25,2003,18.38,217.49,2.667,0.113,0.17,0.381,108 2003,0,9,5,142,0.28,326.5359,112.3523,1.0562,0.0125,1910
9973,1650,193136,0,1650,108,199514.25,2004,31.8,249.29,2.667,0.113,0.17,0.381,108 2004,1,9,15,157,0.28,326.5359,112.3523,1.0562,0.0125,1909
12464,1650,193136,0,1650,108,199514.25,2005,38.6,287.89,2.667,0.113,0.17,0.381,108 2005,2,12,4,161,0.28,326.5359,112.3523,1.0562,0.0125,1905
14955,1650,193136,0,1650,108,199514.25,2006,27.29,315.17,2.667,0.113,0.17,0.381,108 2006,1,12,22,183,0.28,326.5359,112.3523,1.0562,0.0125,2297
17446,1650,193136,0,1650,108,199514.25,2007,15.7,330.87,2.667,0.113,0.17,0.381,108 2007,2,14,34,217,0.28,326.5359,112.3523,1.0562,0.0125,2375
19937,1650,193136,0,1650,108,199514.25,2008,354.6,685.47,2.667,0.113,0.17,0.381,108 2008,44,58,535,752,0.28,326.5359,112.3523,1.0562,0.0125,1781
22428,1650,193136,0,1650,108,199514.25,2009,1062.57,1748.04,2.667,0.113,0.17,0.381,108 2009,94,152,2005,2757,0.28,326.5359,112.3523,1.0562,0.0125,2109
24919,1650,193136,0,1650,108,199514.25,2010,504.68,2252.72,2.667,0.113,0.17,0.381,108 2010,221,373,3534,6291,0.28,326.5359,112.3523,1.0562,0.0125,1688
27410,1650,193136,0,1650,108,199514.25,2011,124.58,2377.31,2.667,0.113,0.17,0.381,108 2011,50,423,3809,10101,0.28,326.5359,112.3523,1.0562,0.0125,2419
29901,1650,193136,0,1650,108,199514.25,2012,1458.47,3835.77,2.667,0.113,0.17,0.381,108 2012,599,1023,3773,13874,0.28,326.5359,112.3523,1.0562,0.0125,1992
32392,1650,193136,0,1650,108,199514.25,2013,5126.05,8961.82,2.667,0.113,0.17,0.381,108 2013,258,1281,2634,16507,0.28,326.5359,112.3523,1.0562,0.0125,1991
34883,1650,193136,0,1650,108,199514.25,2014,5820.56,14782.38,2.667,0.113,0.17,0.381,108 2014,185,1466,2902,19409,0.28,326.5359,112.3523,1.0562,0.0125,2063
37374,1650,193136,0,1650,108,199514.25,2015,4401.51,19183.89,2.667,0.113,0.17,0.381,108 2015,194,1660,6141,25550,0.28,326.5359,112.3523,1.0562,0.0125,1492
39865,1650,193136,0,1650,108,199514.25,2016,850.72,20034.61,2.667,0.113,0.17,0.381,108 2016,180,1839,3773,29323,0.28,326.5359,112.3523,1.0562,0.0125,1767
42356,1650,193136,0,1650,108,199514.25,2017,1241.31,21275.91,2.667,0.113,0.17,0.381,108 2017,286,2125,3082,32405,0.28,326.5359,112.3523,1.0562,0.0125,1907
44847,1650,193136,0,1650,108,199514.25,2018,1059.42,22335.33,2.667,0.113,0.17,0.381,108 2018,171,2296,1329,33734,0.28,326.5359,112.3523,1.0562,0.0125,1930
47338,1650,193136,0,1650,108,199514.25,2019,1098.47,23433.8,2.667,0.113,0.17,0.381,108 2019,191,2487,1514,35248,0.28,326.5359,112.3523,1.0562,0.0125,1811
49829,1650,193136,0,1650,108,199514.25,2020,1109.6,24543.4,2.667,0.113,0.17,0.381,108 2020,377,2864,2463,37711,0.28,326.5359,112.3523,1.0562,0.0125,1649
2501,1650,193136,0,1650,109,199658.9,2001,90.02,90.02,2.4,0.839,0.612,0.222,109 2001,24,24,462,462,0.38,284.4986,150.5129,1.1872,0.0125,2575
4992,1650,193136,0,1650,109,199658.9,2002,187.26,277.29,2.4,0.839,0.612,0.222,109 2002,29,53,679,1140,0.38,284.4986,150.5129,1.1872,0.0125,2593
7483,1650,193136,0,1650,109,199658.9,2003,90.41,367.7,2.4,0.839,0.612,0.222,109 2003,27,80,340,1480,0.38,284.4986,150.5129,1.1872,0.0125,2124
9974,1650,193136,0,1650,109,199658.9,2004,439.26,806.96,2.4,0.839,0.612,0.222,109 2004,73,152,944,2424,0.38,284.4986,150.5129,1.1872,0.0125,2137
12465,1650,193136,0,1650,109,199658.9,2005,298.64,1105.6,2.4,0.839,0.612,0.222,109 2005,70,223,824,3248,0.38,284.4986,150.5129,1.1872,0.0125,2243
14956,1650,193136,0,1650,109,199658.9,2006,596.18,1701.78,2.4,0.839,0.612,0.222,109 2006,147,370,1320,4569,0.38,284.4986,150.5129,1.1872,0.0125,2702
17447,1650,193136,0,1650,109,199658.9,2007,524.04,2225.83,2.4,0.839,0.612,0.222,109 2007,83,452,2268,6837,0.38,284.4986,150.5129,1.1872,0.0125,2592
19938,1650,193136,0,1650,109,199658.9,2008,867.17,3093.0,2.4,0.839,0.612,0.222,109 2008,127,579,2730,9567,0.38,284.4986,150.5129,1.1872,0.0125,2001
22429,1650,193136,0,1650,109,199658.9,2009,1165.33,4258.33,2.4,0.839,0.612,0.222,109 2009,66,645,3345,12911,0.38,284.4986,150.5129,1.1872,0.0125,2435
24920,1650,193136,0,1650,109,199658.9,2010,1459.85,5718.17,2.4,0.839,0.612,0.222,109 2010,114,759,3876,16788,0.38,284.4986,150.5129,1.1872,0.0125,1897
27411,1650,193136,0,1650,109,199658.9,2011,1029.63,6747.8,2.4,0.839,0.612,0.222,109 2011,148,907,4852,21640,0.38,284.4986,150.5129,1.1872,0.0125,2736
29902,1650,193136,0,1650,109,199658.9,2012,2065.74,8813.54,2.4,0.839,0.612,0.222,109 2012,241,1148,5115,26755,0.38,284.4986,150.5129,1.1872,0.0125,2215
32393,1650,193136,0,1650,109,199658.9,2013,2937.8,11751.35,2.4,0.839,0.612,0.222,109 2013,225,1373,2318,29073,0.38,284.4986,150.5129,1.1872,0.0125,2224
34884,1650,193136,0,1650,109,199658.9,2014,3078.57,14829.91,2.4,0.839,0.612,0.222,109 2014,145,1518,2531,31604,0.38,284.4986,150.5129,1.1872,0.0125,2283
37375,1650,193136,0,1650,109,199658.9,2015,2635.2,17465.11,2.4,0.839,0.612,0.222,109 2015,192,1710,1704,33308,0.38,284.4986,150.5129,1.1872,0.0125,1649
39866,1650,193136,0,1650,109,199658.9,2016,2221.69,19686.8,2.4,0.839,0.612,0.222,109 2016,180,1890,2237,35545,0.38,284.4986,150.5129,1.1872,0.0125,2118
42357,1650,193136,0,1650,109,199658.9,2017,3410.67,23097.47,2.4,0.839,0.612,0.222,109 2017,273,2163,2570,38114,0.38,284.4986,150.5129,1.1872,0.0125,2185
44848,1650,193136,0,1650,109,199658.9,2018,3661.83,26759.3,2.4,0.839,0.612,0.222,109 2018,254,2417,2080,40195,0.38,284.4986,150.5129,1.1872,0.0125,2183
47339,1650,193136,0,1650,109,199658.9,2019,2698.66,29457.96,2.4,0.839,0.612,0.222,109 2019,235,2652,1908,42103,0.38,284.4986,150.5129,1.1872,0.0125,1839
49830,1650,193136,0,1650,109,199658.9,2020,1947.16,31405.13,2.4,0.839,0.612,0.222,109 2020,114,2766,1044,43147,0.38,284.4986,150.5129,1.1872,0.0125,2029
2502,1650,193136,0,1650,110,199978.18,2001,313.2,313.2,1.727,0.0,0.242,0.21,110 2001,11,11,313,313,0.57,365.2511,104.7062,1.0578,0.0124,2536
4993,1650,193136,0,1650,110,199978.18,2002,785.18,1098.38,1.727,0.0,0.242,0.21,110 2002,29,40,497,810,0.57,365.2511,104.7062,1.0578,0.0124,2503
7484,1650,193136,0,1650,110,199978.18,2003,39.38,1137.76,1.727,0.0,0.242,0.21,110 2003,2,42,174,984,0.57,365.2511,104.7062,1.0578,0.0124,2103
9975,1650,193136,0,1650,110,199978.18,2004,216.48,1354.24,1.727,0.0,0.242,0.21,110 2004,19,61,549,1532,0.57,365.2511,104.7062,1.0578,0.0124,2178
12466,1650,193136,0,1650,110,199978.18,2005,121.11,1475.35,1.727,0.0,0.242,0.21,110 2005,7,67,398,1930,0.57,365.2511,104.7062,1.0578,0.0124,2206
14957,1650,193136,0,1650,110,199978.18,2006,426.41,1901.76,1.727,0.0,0.242,0.21,110 2006,16,83,839,2769,0.57,365.2511,104.7062,1.0578,0.0124,2552
17448,1650,193136,0,1650,110,199978.18,2007,230.57,2132.34,1.727,0.0,0.242,0.21,110 2007,36,119,692,3461,0.57,365.2511,104.7062,1.0578,0.0124,2473
19939,1650,193136,0,1650,110,199978.18,2008,432.97,2565.3,1.727,0.0,0.242,0.21,110 2008,38,157,749,4210,0.57,365.2511,104.7062,1.0578,0.0124,1975
22430,1650,193136,0,1650,110,199978.18,2009,482.13,3047.44,1.727,0.0,0.242,0.21,110 2009,51,209,704,4914,0.57,365.2511,104.7062,1.0578,0.0124,2295
24921,1650,193136,0,1650,110,199978.18,2010,1277.03,4324.47,1.727,0.0,0.242,0.21,110 2010,38,247,1490,6403,0.57,365.2511,104.7062,1.0578,0.0124,1912
27412,1650,193136,0,1650,110,199978.18,2011,814.69,5139.16,1.727,0.0,0.242,0.21,110 2011,59,305,2893,9296,0.57,365.2511,104.7062,1.0578,0.0124,2660
29903,1650,193136,0,1650,110,199978.18,2012,1215.33,6354.49,1.727,0.0,0.242,0.21,110 2012,127,432,8015,17311,0.57,365.2511,104.7062,1.0578,0.0124,2110
32394,1650,193136,0,1650,110,199978.18,2013,1660.29,8014.78,1.727,0.0,0.242,0.21,110 2013,381,814,5314,22625,0.57,365.2511,104.7062,1.0578,0.0124,2188
34885,1650,193136,0,1650,110,199978.18,2014,1853.28,9868.06,1.727,0.0,0.242,0.21,110 2014,123,937,3793,26418,0.57,365.2511,104.7062,1.0578,0.0124,2233
37376,1650,193136,0,1650,110,199978.18,2015,1577.35,11445.42,1.727,0.0,0.242,0.21,110 2015,251,1188,3142,29561,0.57,365.2511,104.7062,1.0578,0.0124,1655
39867,1650,193136,0,1650,110,199978.18,2016,2965.94,14411.35,1.727,0.0,0.242,0.21,110 2016,358,1546,7885,37446,0.57,365.2511,104.7062,1.0578,0.0124,2053
42358,1650,193136,0,1650,110,199978.18,2017,2783.0,17194.35,1.727,0.0,0.242,0.21,110 2017,276,1822,7043,44489,0.57,365.2511,104.7062,1.0578,0.0124,2092
44849,1650,193136,0,1650,110,199978.18,2018,4958.43,22152.77,1.727,0.0,0.242,0.21,110 2018,381,2202,3518,48008,0.57,365.2511,104.7062,1.0578,0.0124,2122
47340,1650,193136,0,1650,110,199978.18,2019,5165.43,27318.21,1.727,0.0,0.242,0.21,110 2019,294,2496,2913,50920,0.57,365.2511,104.7062,1.0578,0.0124,1858
49831,1650,193136,0,1650,110,199978.18,2020,5499.2,32817.41,1.727,0.0,0.242,0.21,110 2020,306,2802,2542,53462,0.57,365.2511,104.7062,1.0578,0.0124,1913
2503,1650,193136,0,1650,111,196485.06,2001,20.95,20.95,2.0,0.003,0.0,0.024,111 2001,0,0,21,21,0.02,97.5591,11.1309,0.3951,0.002,1523
4994,1650,193136,0,1650,111,196485.06,2002,83.35,104.3,2.0,0.003,0.0,0.024,111 2002,3,4,11,32,0.02,97.5591,11.1309,0.3951,0.002,1361
7485,1650,193136,0,1650,111,196485.06,2003,113.04,217.35,2.0,0.003,0.0,0.024,111 2003,20,23,36,67,0.02,97.5591,11.1309,0.3951,0.002,1271
9976,1650,193136,0,1650,111,196485.06,2004,28.79,246.14,2.0,0.003,0.0,0.024,111 2004,0,23,22,90,0.02,97.5591,11.1309,0.3951,0.002,1272
12467,1650,193136,0,1650,111,196485.06,2005,37.42,283.56,2.0,0.003,0.0,0.024,111 2005,2,26,7,97,0.02,97.5591,11.1309,0.3951,0.002,1353
14958,1650,193136,0,1650,111,196485.06,2006,180.7,464.26,2.0,0.003,0.0,0.024,111 2006,18,44,49,146,0.02,97.5591,11.1309,0.3951,0.002,1685
17449,1650,193136,0,1650,111,196485.06,2007,417.03,881.29,2.0,0.003,0.0,0.024,111 2007,50,94,155,301,0.02,97.5591,11.1309,0.3951,0.002,2112
19940,1650,193136,0,1650,111,196485.06,2008,659.44,1540.73,2.0,0.003,0.0,0.024,111 2008,170,264,290,590,0.02,97.5591,11.1309,0.3951,0.002,1295
22431,1650,193136,0,1650,111,196485.06,2009,143.24,1683.97,2.0,0.003,0.0,0.024,111 2009,20,285,68,659,0.02,97.5591,11.1309,0.3951,0.002,1521
24922,1650,193136,0,1650,111,196485.06,2010,748.2,2432.16,2.0,0.003,0.0,0.024,111 2010,73,358,147,805,0.02,97.5591,11.1309,0.3951,0.002,1254
27413,1650,193136,0,1650,111,196485.06,2011,592.2,3024.36,2.0,0.003,0.0,0.024,111 2011,20,378,79,885,0.02,97.5591,11.1309,0.3951,0.002,1795
29904,1650,193136,0,1650,111,196485.06,2012,268.48,3292.83,2.0,0.003,0.0,0.024,111 2012,6,383,99,983,0.02,97.5591,11.1309,0.3951,0.002,1670
32395,1650,193136,0,1650,111,196485.06,2013,153.36,3446.19,2.0,0.003,0.0,0.024,111 2013,15,398,72,1055,0.02,97.5591,11.1309,0.3951,0.002,1574
34886,1650,193136,0,1650,111,196485.06,2014,238.59,3684.79,2.0,0.003,0.0,0.024,111 2014,37,435,298,1353,0.02,97.5591,11.1309,0.3951,0.002,1469
37377,1650,193136,0,1650,111,196485.06,2015,359.87,4044.66,2.0,0.003,0.0,0.024,111 2015,13,448,218,1571,0.02,97.5591,11.1309,0.3951,0.002,1199
39868,1650,193136,0,1650,111,196485.06,2016,275.47,4320.13,2.0,0.003,0.0,0.024,111 2016,31,479,421,1992,0.02,97.5591,11.1309,0.3951,0.002,1332
42359,1650,193136,0,1650,111,196485.06,2017,253.66,4573.79,2.0,0.003,0.0,0.024,111 2017,10,489,509,2501,0.02,97.5591,11.1309,0.3951,0.002,1610
44850,1650,193136,0,1650,111,196485.06,2018,132.09,4705.87,2.0,0.003,0.0,0.024,111 2018,12,501,357,2857,0.02,97.5591,11.1309,0.3951,0.002,1466
47341,1650,193136,0,1650,111,196485.06,2019,25.22,4731.09,2.0,0.003,0.0,0.024,111 2019,4,505,531,3388,0.02,97.5591,11.1309,0.3951,0.002,1095
49832,1650,193136,0,1650,111,196485.06,2020,120.61,4851.7,2.0,0.003,0.0,0.024,111 2020,8,513,371,3760,0.02,97.5591,11.1309,0.3951,0.002,1348
2504,1650,193136,0,1650,112,199208.63,2001,96.57,96.57,2.0,0.016,0.024,0.0,112 2001,6,6,88,88,0.24,76.5114,45.424,0.6027,0.002,1461
4995,1650,193136,0,1650,112,199208.63,2002,69.73,166.31,2.0,0.016,0.024,0.0,112 2002,12,18,72,161,0.24,76.5114,45.424,0.6027,0.002,1407
7486,1650,193136,0,1650,112,199208.63,2003,1269.9,1436.2,2.0,0.016,0.024,0.0,112 2003,160,178,1855,2016,0.24,76.5114,45.424,0.6027,0.002,1394
9977,1650,193136,0,1650,112,199208.63,2004,452.89,1889.09,2.0,0.016,0.024,0.0,112 2004,110,289,1296,3311,0.24,76.5114,45.424,0.6027,0.002,1268
12468,1650,193136,0,1650,112,199208.63,2005,471.18,2360.27,2.0,0.016,0.024,0.0,112 2005,100,389,897,4209,0.24,76.5114,45.424,0.6027,0.002,1387
14959,1650,193136,0,1650,112,199208.63,2006,136.7,2496.97,2.0,0.016,0.024,0.0,112 2006,39,428,400,4608,0.24,76.5114,45.424,0.6027,0.002,1612
17450,1650,193136,0,1650,112,199208.63,2007,339.07,2836.05,2.0,0.016,0.024,0.0,112 2007,20,448,205,4814,0.24,76.5114,45.424,0.6027,0.002,1916
19941,1650,193136,0,1650,112,199208.63,2008,1699.37,4535.41,2.0,0.016,0.024,0.0,112 2008,124,572,1606,6420,0.24,76.5114,45.424,0.6027,0.002,1482
22432,1650,193136,0,1650,112,199208.63,2009,1730.26,6265.67,2.0,0.016,0.024,0.0,112 2009,136,707,1242,7662,0.24,76.5114,45.424,0.6027,0.002,1518
24923,1650,193136,0,1650,112,199208.63,2010,5693.04,11958.71,2.0,0.016,0.024,0.0,112 2010,339,1046,3833,11495,0.24,76.5114,45.424,0.6027,0.002,1497
27414,1650,193136,0,1650,112,199208.63,2011,2936.37,14895.08,2.0,0.016,0.024,0.0,112 2011,158,1204,1341,12836,0.24,76.5114,45.424,0.6027,0.002,1778
29905,1650,193136,0,1650,112,199208.63,2012,9738.39,24633.47,2.0,0.016,0.024,0.0,112 2012,496,1701,5338,18174,0.24,76.5114,45.424,0.6027,0.002,1568
32396,1650,193136,0,1650,112,199208.63,2013,1381.3,26014.78,2.0,0.016,0.024,0.0,112 2013,66,1767,696,18870,0.24,76.5114,45.424,0.6027,0.002,1743
34887,1650,193136,0,1650,112,199208.63,2014,2711.61,28726.38,2.0,0.016,0.024,0.0,112 2014,200,1967,1866,20736,0.24,76.5114,45.424,0.6027,0.002,1519
37378,1650,193136,0,1650,112,199208.63,2015,2244.39,30970.77,2.0,0.016,0.024,0.0,112 2015,129,2095,1393,22129,0.24,76.5114,45.424,0.6027,0.002,1351
39869,1650,193136,0,1650,112,199208.63,2016,2901.36,33872.13,2.0,0.016,0.024,0.0,112 2016,196,2291,1576,23705,0.24,76.5114,45.424,0.6027,0.002,1475
42360,1650,193136,0,1650,112,199208.63,2017,708.34,34580.48,2.0,0.016,0.024,0.0,112 2017,48,2340,834,24539,0.24,76.5114,45.424,0.6027,0.002,1401
44851,1650,193136,0,1650,112,199208.63,2018,774.46,35354.94,2.0,0.016,0.024,0.0,112 2018,75,2415,1005,25544,0.24,76.5114,45.424,0.6027,0.002,1454
47342,1650,193136,0,1650,112,199208.63,2019,1746.19,37101.13,2.0,0.016,0.024,0.0,112 2019,150,2565,1513,27057,0.24,76.5114,45.424,0.6027,0.002,1382
49833,1650,193136,0,1650,112,199208.63,2020,1234.51,38335.64,2.0,0.016,0.024,0.0,112 2020,245,2811,1682,28739,0.24,76.5114,45.424,0.6027,0.002,1676
2505,1650,193136,0,1650,113,199801.03,2001,980.28,980.28,2.333,0.642,0.506,0.002,113 2001,50,50,834,834,0.84,425.4571,121.3381,1.4682,0.0375,1949
4996,1650,193136,0,1650,113,199801.03,2002,853.34,1833.62,2.333,0.642,0.506,0.002,113 2002,159,209,1500,2334,0.84,425.4571,121.3381,1.4682,0.0375,1809
7487,1650,193136,0,1650,113,199801.03,2003,472.78,2306.4,2.333,0.642,0.506,0.002,113 2003,40,249,699,3033,0.84,425.4571,121.3381,1.4682,0.0375,1700
9978,1650,193136,0,1650,113,199801.03,2004,707.99,3014.38,2.333,0.642,0.506,0.002,113 2004,51,300,576,3609,0.84,425.4571,121.3381,1.4682,0.0375,1627
12469,1650,193136,0,1650,113,199801.03,2005,572.54,3586.92,2.333,0.642,0.506,0.002,113 2005,38,338,707,4316,0.84,425.4571,121.3381,1.4682,0.0375,1630
14960,1650,193136,0,1650,113,199801.03,2006,1440.81,5027.73,2.333,0.642,0.506,0.002,113 2006,124,462,1636,5952,0.84,425.4571,121.3381,1.4682,0.0375,1975
17451,1650,193136,0,1650,113,199801.03,2007,1380.32,6408.05,2.333,0.642,0.506,0.002,113 2007,99,561,1398,7350,0.84,425.4571,121.3381,1.4682,0.0375,2070
19942,1650,193136,0,1650,113,199801.03,2008,808.74,7216.79,2.333,0.642,0.506,0.002,113 2008,78,639,677,8027,0.84,425.4571,121.3381,1.4682,0.0375,1602
22433,1650,193136,0,1650,113,199801.03,2009,1784.98,9001.77,2.333,0.642,0.506,0.002,113 2009,105,744,1156,9182,0.84,425.4571,121.3381,1.4682,0.0375,1803
24924,1650,193136,0,1650,113,199801.03,2010,1690.04,10691.81,2.333,0.642,0.506,0.002,113 2010,78,822,1501,10683,0.84,425.4571,121.3381,1.4682,0.0375,1497
27415,1650,193136,0,1650,113,199801.03,2011,2505.51,13197.32,2.333,0.642,0.506,0.002,113 2011,245,1067,2058,12741,0.84,425.4571,121.3381,1.4682,0.0375,2139
29906,1650,193136,0,1650,113,199801.03,2012,2010.45,15207.77,2.333,0.642,0.506,0.002,113 2012,127,1194,2172,14912,0.84,425.4571,121.3381,1.4682,0.0375,1727
32397,1650,193136,0,1650,113,199801.03,2013,4168.26,19376.03,2.333,0.642,0.506,0.002,113 2013,346,1539,4875,19787,0.84,425.4571,121.3381,1.4682,0.0375,1766
34888,1650,193136,0,1650,113,199801.03,2014,3385.04,22761.07,2.333,0.642,0.506,0.002,113 2014,259,1798,3583,23370,0.84,425.4571,121.3381,1.4682,0.0375,1772
37379,1650,193136,0,1650,113,199801.03,2015,5500.22,28261.29,2.333,0.642,0.506,0.002,113 2015,322,2120,4559,27929,0.84,425.4571,121.3381,1.4682,0.0375,1372
39870,1650,193136,0,1650,113,199801.03,2016,6904.62,35165.91,2.333,0.642,0.506,0.002,113 2016,518,2638,5837,33766,0.84,425.4571,121.3381,1.4682,0.0375,1561
42361,1650,193136,0,1650,113,199801.03,2017,5151.37,40317.27,2.333,0.642,0.506,0.002,113 2017,377,3015,4188,37954,0.84,425.4571,121.3381,1.4682,0.0375,1625
44852,1650,193136,0,1650,113,199801.03,2018,4731.11,45048.39,2.333,0.642,0.506,0.002,113 2018,413,3429,5019,42973,0.84,425.4571,121.3381,1.4682,0.0375,1659
47343,1650,193136,0,1650,113,199801.03,2019,5798.37,50846.75,2.333,0.642,0.506,0.002,113 2019,506,3935,5786,48759,0.84,425.4571,121.3381,1.4682,0.0375,1368
49834,1650,193136,0,1650,113,199801.03,2020,5756.43,56603.18,2.333,0.642,0.506,0.002,113 2020,575,4510,5385,54144,0.84,425.4571,121.3381,1.4682,0.0375,1535
2506,1650,193136,0,1650,114,198810.11,2001,118.19,118.19,1.75,0.032,0.0,0.011,114 2001,8,8,81,81,0.1,68.0,12.1732,0.2999,0.002,1690
4997,1650,193136,0,1650,114,198810.11,2002,25.88,144.07,1.75,0.032,0.0,0.011,114 2002,2,10,41,122,0.1,68.0,12.1732,0.2999,0.002,1568
7488,1650,193136,0,1650,114,198810.11,2003,419.33,563.4,1.75,0.032,0.0,0.011,114 2003,7,17,129,251,0.1,68.0,12.1732,0.2999,0.002,1502
9979,1650,193136,0,1650,114,198810.11,2004,161.08,724.48,1.75,0.032,0.0,0.011,114 2004,4,21,91,342,0.1,68.0,12.1732,0.2999,0.002,1424
12470,1650,193136,0,1650,114,198810.11,2005,87.34,811.81,1.75,0.032,0.0,0.011,114 2005,0,21,6,348,0.1,68.0,12.1732,0.2999,0.002,1485
14961,1650,193136,0,1650,114,198810.11,2006,218.14,1029.95,1.75,0.032,0.0,0.011,114 2006,2,23,73,422,0.1,68.0,12.1732,0.2999,0.002,1773
17452,1650,193136,0,1650,114,198810.11,2007,135.56,1165.52,1.75,0.032,0.0,0.011,114 2007,8,31,114,536,0.1,68.0,12.1732,0.2999,0.002,2170
19943,1650,193136,0,1650,114,198810.11,2008,111.25,1276.76,1.75,0.032,0.0,0.011,114 2008,3,34,86,622,0.1,68.0,12.1732,0.2999,0.002,1492
22434,1650,193136,0,1650,114,198810.11,2009,117.18,1393.94,1.75,0.032,0.0,0.011,114 2009,6,40,94,716,0.1,68.0,12.1732,0.2999,0.002,1660
24925,1650,193136,0,1650,114,198810.11,2010,104.74,1498.68,1.75,0.032,0.0,0.011,114 2010,3,43,70,786,0.1,68.0,12.1732,0.2999,0.002,1438
27416,1650,193136,0,1650,114,198810.11,2011,393.79,1892.47,1.75,0.032,0.0,0.011,114 2011,7,50,61,847,0.1,68.0,12.1732,0.2999,0.002,1942
29907,1650,193136,0,1650,114,198810.11,2012,135.89,2028.36,1.75,0.032,0.0,0.011,114 2012,10,60,212,1059,0.1,68.0,12.1732,0.2999,0.002,1724
32398,1650,193136,0,1650,114,198810.11,2013,224.59,2252.95,1.75,0.032,0.0,0.011,114 2013,21,81,301,1360,0.1,68.0,12.1732,0.2999,0.002,1728
34889,1650,193136,0,1650,114,198810.11,2014,266.32,2519.27,1.75,0.032,0.0,0.011,114 2014,40,121,544,1904,0.1,68.0,12.1732,0.2999,0.002,1650
37380,1650,193136,0,1650,114,198810.11,2015,157.38,2676.65,1.75,0.032,0.0,0.011,114 2015,54,175,392,2296,0.1,68.0,12.1732,0.2999,0.002,1339
39871,1650,193136,0,1650,114,198810.11,2016,301.83,2978.48,1.75,0.032,0.0,0.011,114 2016,4,179,432,2728,0.1,68.0,12.1732,0.2999,0.002,1507
42362,1650,193136,0,1650,114,198810.11,2017,58.93,3037.41,1.75,0.032,0.0,0.011,114 2017,16,195,611,3339,0.1,68.0,12.1732,0.2999,0.002,1625
44853,1650,193136,0,1650,114,198810.11,2018,77.05,3114.46,1.75,0.032,0.0,0.011,114 2018,29,224,972,4311,0.1,68.0,12.1732,0.2999,0.002,1563
47344,1650,193136,0,1650,114,198810.11,2019,51.94,3166.39,1.75,0.032,0.0,0.011,114 2019,19,243,782,5092,0.1,68.0,12.1732,0.2999,0.002,1184
49835,1650,193136,0,1650,114,198810.11,2020,129.86,3296.26,1.75,0.032,0.0,0.011,114 2020,35,279,539,5632,0.1,68.0,12.1732,0.2999,0.002,1472
2507,1650,193136,0,1650,115,199842.6,2001,570.79,570.79,2.0,0.142,0.126,0.117,115 2001,45,45,288,288,0.42,100.0,78.4055,1.0574,0.0124,1510
4998,1650,193136,0,1650,115,199842.6,2002,862.36,1433.14,2.0,0.142,0.126,0.117,115 2002,57,102,521,809,0.42,100.0,78.4055,1.0574,0.0124,1374
7489,1650,193136,0,1650,115,199842.6,2003,1479.56,2912.7,2.0,0.142,0.126,0.117,115 2003,106,208,854,1663,0.42,100.0,78.4055,1.0574,0.0124,1359
9980,1650,193136,0,1650,115,199842.6,2004,1771.08,4683.78,2.0,0.142,0.126,0.117,115 2004,56,264,943,2606,0.42,100.0,78.4055,1.0574,0.0124,1262
12471,1650,193136,0,1650,115,199842.6,2005,826.98,5510.76,2.0,0.142,0.126,0.117,115 2005,33,297,569,3175,0.42,100.0,78.4055,1.0574,0.0124,1299
14962,1650,193136,0,1650,115,199842.6,2006,1165.2,6675.96,2.0,0.142,0.126,0.117,115 2006,94,391,775,3950,0.42,100.0,78.4055,1.0574,0.0124,1602
17453,1650,193136,0,1650,115,199842.6,2007,2254.49,8930.46,2.0,0.142,0.126,0.117,115 2007,130,521,947,4896,0.42,100.0,78.4055,1.0574,0.0124,1710
19944,1650,193136,0,1650,115,199842.6,2008,1665.74,10596.19,2.0,0.142,0.126,0.117,115 2008,34,555,541,5437,0.42,100.0,78.4055,1.0574,0.0124,1409
22435,1650,193136,0,1650,115,199842.6,2009,2811.8,13407.99,2.0,0.142,0.126,0.117,115 2009,235,790,1724,7161,0.42,100.0,78.4055,1.0574,0.0124,1475
